Data,OpenLTC,HighLTC,LowLTC,CloseLTC,VolumeLTC,CapitalLTC,OpenXRP,HighXRP,LowXRP,CloseXRP,VolumeXRP,CapitalXRP,OpenPOT,HighPOT,LowPOT,ClosePOT,VolumePOT,CapitalPOT
28/08/2016,3.74,3.76,3.73,3.74,"2,380,150","176,715,000",0.005974,0.006000999999999999,0.005954999999999999,0.005963,"592,108","212,447,000",0.001362,0.001489,0.001121,0.001155,"11,982","291,576"
29/08/2016,3.74,3.79,3.74,3.76,"2,610,000","176,842,000",0.005961,0.00614,0.005938000000000001,0.006131,"1,527,760","211,999,000",0.0011560000000000001,0.001276,0.001125,0.001225,"2,26","247,483"
30/08/2016,3.77,3.82,3.75,3.8,"2,315,030","178,314,000",0.0061200000000000004,0.006129,0.006006,0.006026,"928,043","217,656,000",0.001225,0.001564,0.0011560000000000001,0.001564,"6,019","262,13"
31/08/2016,3.81,3.81,3.78,3.8,"1,678,550","180,189,000",0.006036,0.006045,0.005915,0.006012,"1,169,040","214,671,000",0.0016510000000000001,0.001941,0.001307,0.001392,"243,934","353,503"
01/09/2016,3.8,3.85,3.79,3.83,"2,241,890","179,752,000",0.006013,0.00603,0.00598,0.005984000000000001,"660,021","213,837,000",0.001353,0.0016489999999999999,0.0012720000000000001,0.001444,"33,532","289,573"
02/09/2016,3.84,3.84,3.81,3.82,"1,984,050","181,757,000",0.005979,0.005985,0.005959000000000001,0.0059700000000000005,"583,636","211,170,000",0.001444,0.001546,0.0014089999999999999,0.001433,"7,805","309,196"
03/09/2016,3.83,3.91,3.81,3.89,"2,484,220","181,349,000",0.005967,0.005992,0.005928,0.005964,"698,318","210,725,000",0.001433,0.001535,0.0013859999999999999,0.001418,"5,174","306,868"
04/09/2016,3.89,4.04,3.88,4.01,"4,834,060","184,540,000",0.005964,0.006002,0.005905,0.005954,"800,373","210,644,000",0.001418,0.0014939999999999999,0.00141,0.001442,"2,519","303,617"
05/09/2016,4.02,4.03,3.97,3.98,"4,245,990","190,686,000",0.005947999999999999,0.005966,0.005889,0.005932,"784,46","210,058,000",0.001443,0.001509,0.001408,0.001462,914,"308,836"
06/09/2016,3.98,3.99,3.95,3.97,"1,699,160","188,974,000",0.005933,0.005954999999999999,0.0059,0.005912,"773,525","209,545,000",0.001462,0.0015119999999999999,0.0014,0.001489,"1,174","313,022"
07/09/2016,3.99,4.13,3.95,3.97,"1,988,370","189,261,000",0.005915,0.005925,0.005888,0.0058920000000000005,"686,254","208,893,000",0.001489,0.001493,0.0013599999999999999,0.001373,"2,258","318,832"
08/09/2016,3.97,4.01,3.96,3.99,"2,425,520","188,381,000",0.0058920000000000005,0.005940999999999999,0.0058920000000000005,0.005902,"869,389","208,088,000",0.001373,0.0017100000000000001,0.00137,0.001497,"13,552","293,892"
09/09/2016,3.98,3.99,3.96,3.97,"1,450,080","189,118,000",0.005901,0.005907,0.005857,0.005869,"849,26","208,415,000",0.001503,0.0017530000000000002,0.001503,0.0015789999999999999,"8,48","321,787"
10/09/2016,3.97,3.98,3.96,3.97,662,"188,630,000",0.005872,0.005882,0.0058590000000000005,0.00587,"310,034","207,375,000",0.0015789999999999999,0.0017579999999999998,0.001558,0.001645,"2,545","338,079"
11/09/2016,3.97,3.99,3.85,3.86,"2,100,480","188,515,000",0.005866,0.005895,0.005815,0.005842,"533,904","207,186,000",0.001645,0.0016469999999999998,0.001478,0.001576,933,"352,314"
12/09/2016,3.87,3.87,3.79,3.82,"2,454,330","183,908,000",0.005843999999999999,0.005912,0.005837,0.0058969999999999995,"680,932","206,386,000",0.001577,0.0015789999999999999,0.001439,0.001509,"1,139","337,619"
13/09/2016,3.83,3.85,3.81,3.82,"2,219,650","182,131,000",0.005899000000000001,0.005905,0.005871,0.005886,"836,942","208,335,000",0.001509,0.0017109999999999998,0.001509,0.001674,"2,314","323,234"
14/09/2016,3.82,3.85,3.82,3.83,"1,322,330","181,565,000",0.005888,0.0060420000000000005,0.005881,0.005961,"1,048,560","207,934,000",0.001675,0.001727,0.001627,0.0017219999999999998,"3,452","358,618"
15/09/2016,3.83,3.84,3.8,3.81,"1,793,220","182,156,000",0.0059689999999999995,0.008765,0.005953,0.008303,"15,967,600","210,808,000",0.0017219999999999998,0.003222,0.0017170000000000002,0.00203,"118,173","368,686"
16/09/2016,3.82,3.83,3.8,3.81,"1,663,730","181,512,000",0.008286,0.008333,0.0072,0.0074459999999999995,"12,342,800","293,807,000",0.00203,0.002531,0.001997,0.0021,"22,915","434,699"
17/09/2016,3.8,3.82,3.8,3.81,"1,568,340","180,848,000",0.007391,0.007534999999999999,0.006998000000000001,0.007018000000000001,"1,646,260","262,064,000",0.0021,0.0021969999999999997,0.0019510000000000003,0.0020239999999999998,"4,105","449,73"
18/09/2016,3.81,4.09,3.81,4.04,"1,727,830","181,377,000",0.007017,0.007019,0.006788,0.006853,"2,231,350","248,819,000",0.002023,0.002042,0.001895,0.002001,"2,094","433,348"
19/09/2016,4.04,4.2,3.82,3.83,"1,606,420","192,499,000",0.006855,0.007178,0.006795000000000001,0.0068579999999999995,"2,930,120","243,070,000",0.001941,0.002356,0.001941,0.002326,"8,119","415,744"
20/09/2016,3.83,3.86,3.82,3.84,"2,263,260","182,404,000",0.0068650000000000004,0.006911,0.0067480000000000005,0.006784999999999999,"1,365,440","243,406,000",0.002326,0.0029530000000000003,0.002255,0.002441,"33,51","498,19"
21/09/2016,3.87,3.87,3.76,3.84,"3,853,090","184,357,000",0.006809,0.006908,0.0067090000000000006,0.006829000000000001,"1,719,470","241,444,000",0.002438,0.0026320000000000002,0.002358,0.0024170000000000003,"5,193","522,268"
22/09/2016,3.86,3.86,3.77,3.77,"1,445,220","183,805,000",0.006833,0.006986,0.006809,0.006843000000000001,"1,491,330","242,293,000",0.0024170000000000003,0.002461,0.0022649999999999997,0.0022649999999999997,"2,352","517,84"
23/09/2016,3.77,3.82,3.76,3.81,"1,572,350","179,509,000",0.006848000000000001,0.0073,0.006807,0.0072109999999999995,"3,104,540","242,812,000",0.002355,0.0024649999999999997,0.002204,0.002415,"2,881","504,529"
24/09/2016,3.81,3.84,3.8,3.81,"2,118,420","181,929,000",0.007234,0.007423999999999999,0.00717,0.0073620000000000005,"2,170,050","256,511,000",0.002415,0.002572,0.002415,0.00253,"3,533","517,442"
25/09/2016,3.8,3.81,3.78,3.81,"1,540,650","181,090,000",0.0073560000000000006,0.007986,0.007316,0.007855,"4,699,860","260,832,000",0.00253,0.002936,0.002472,0.002689,"5,384","542,136"
26/09/2016,3.8,3.87,3.8,3.86,"2,148,250","181,334,000",0.007872,0.008593,0.007847,0.007963,"9,102,940","279,129,000",0.002689,0.003317,0.002565,0.0032,"30,737","576,114"
27/09/2016,3.86,3.87,3.84,3.85,"1,734,250","184,100,000",0.007959,0.008306000000000001,0.007918999999999999,0.008229,"6,131,430","282,218,000",0.003222,0.00323,0.002605,0.002682,"22,142","690,223"
28/09/2016,3.85,3.87,3.83,3.84,"1,905,040","183,854,000",0.00822,0.009082,0.00822,0.009048,"7,558,520","291,479,000",0.002688,0.003321,0.0026620000000000003,0.002977,"21,525","575,865"
29/09/2016,3.84,3.86,3.83,3.85,"1,674,200","183,299,000",0.009065,0.00909,0.008707,0.008914,"5,974,090","321,424,000",0.003031,0.003199,0.002693,0.003091,"16,588","649,413"
30/09/2016,3.84,3.85,3.82,3.84,"2,104,930","183,655,000",0.00891,0.00924,0.008789,0.00883,"7,561,150","316,085,000",0.0030559999999999997,0.003589,0.0030329999999999997,0.0035689999999999997,"11,983","654,935"
01/10/2016,3.85,3.86,3.84,3.85,"1,426,340","183,883,000",0.008839,0.008848,0.008186,0.008205,"5,895,530","313,570,000",0.003595,0.005372,0.003461,0.004627,"129,775","770,428"
02/10/2016,3.85,3.88,3.82,3.84,"1,373,630","183,871,000",0.008197,0.008316,0.008084000000000001,0.008165,"2,072,840","290,783,000",0.004591,0.004867,0.003698,0.004520000000000001,"40,679","983,818"
03/10/2016,3.85,3.85,3.83,3.84,"1,207,110","184,113,000",0.008165,0.008241,0.008065000000000001,0.008089,"2,776,300","289,639,000",0.004517,0.004793,0.003797,0.004231,"22,531","967,954"
04/10/2016,3.84,3.84,3.82,3.82,"1,116,870","183,632,000",0.008115,0.008131999999999999,0.007853,0.007853,"2,642,950","287,883,000",0.0042,0.004569,0.004052,0.004501,"23,557","900,135"
05/10/2016,3.83,3.85,3.83,3.84,"1,394,850","183,364,000",0.007873,0.007895000000000001,0.0074069999999999995,0.007435,"4,840,340","279,308,000",0.004507,0.005212,0.00428,0.005027,"31,957","965,923"
06/10/2016,3.85,3.86,3.83,3.85,"1,415,940","184,097,000",0.007429000000000001,0.00746,0.007320999999999999,0.007382,"2,826,190","263,560,000",0.004949,0.0075,0.004797999999999999,0.0067280000000000005,"238,107","1,060,820"
07/10/2016,3.84,3.86,3.83,3.86,"1,596,220","183,775,000",0.007377,0.007459,0.00735,0.007377,"3,042,600","261,722,000",0.006861,0.007253,0.005417,0.006208,"214,474","1,470,660"
08/10/2016,3.86,3.87,3.84,3.84,"1,544,210","185,048,000",0.007370999999999999,0.007377,0.007259999999999999,0.00731,"2,019,560","261,504,000",0.006285,0.010897,0.00619,0.009973000000000001,"614,981","1,347,270"
09/10/2016,3.84,3.85,3.81,3.82,"1,239,070","184,174,000",0.00731,0.007562999999999999,0.007298999999999999,0.007543000000000001,"3,390,900","259,324,000",0.009833,0.018781,0.009472,0.014862,"1,225,380","2,108,000"
10/10/2016,3.82,3.83,3.78,3.8,"1,420,790","183,200,000",0.007542,0.008105,0.007542,0.007978,"6,150,610","267,572,000",0.014980000000000002,0.042504,0.014816999999999999,0.029093,"6,041,280","3,211,650"
11/10/2016,3.8,3.84,3.79,3.82,"2,025,380","182,337,000",0.007993,0.008324,0.007905,0.008234,"4,003,630","283,575,000",0.024794,0.034078,0.010754999999999999,0.012297,"5,736,130","5,315,880"
12/10/2016,3.82,3.83,3.76,3.76,"3,154,520","183,178,000",0.008208,0.008506999999999999,0.007934,0.007949,"2,943,130","291,174,000",0.012268000000000001,0.016342,0.009567,0.013548,"1,940,570","2,630,260"
13/10/2016,3.75,3.92,3.75,3.91,"3,798,640","179,685,000",0.007951,0.007984,0.007867,0.007982,"1,009,720","282,061,000",0.013572999999999998,0.018585,0.01289,0.017333,"2,635,420","2,910,110"
14/10/2016,3.91,3.92,3.89,3.9,"2,142,390","187,679,000",0.00798,0.00896,0.00797,0.008767,"1,915,430","283,105,000",0.017192,0.017217,0.012473,0.012902,"746,204","3,686,180"
15/10/2016,3.9,3.91,3.87,3.87,"1,664,980","187,173,000",0.008768999999999999,0.008884999999999999,0.00813,0.008145999999999999,"781,979","311,086,000",0.013059999999999999,0.013291999999999998,0.010771,0.012783,"645,709","2,800,260"
16/10/2016,3.88,3.91,3.88,3.89,"2,160,150","186,368,000",0.008137,0.00823,0.008055,0.008078,"608,355","288,675,000",0.012836000000000002,0.015037,0.012347,0.013355,"476,19","2,752,440"
17/10/2016,3.89,3.92,3.86,3.91,"1,716,740","186,886,000",0.008079000000000001,0.008144,0.008011,0.008029999999999999,"2,485,290","286,614,000",0.013447999999999998,0.013562000000000001,0.012284,0.012773999999999999,"176,548","2,883,710"
18/10/2016,3.95,4.23,3.83,3.84,"1,790,400","189,918,000",0.008032,0.00835,0.008026,0.00835,"3,782,990","284,943,000",0.012731000000000001,0.013228,0.012383,0.012692,"106,724","2,730,120"
19/10/2016,3.85,3.86,3.78,3.8,"2,243,800","184,789,000",0.008348000000000001,0.008637,0.008318,0.008627,"3,360,180","296,137,000",0.012687,0.012822,0.011368000000000001,0.012148,"86,083","2,720,640"
20/10/2016,3.81,3.82,3.77,3.78,"2,417,550","183,013,000",0.008636,0.009124,0.008620000000000001,0.009092,"5,895,540","306,377,000",0.012148,0.01241,0.010417000000000001,0.010754999999999999,"111,544","2,605,120"
21/10/2016,3.79,3.83,3.76,3.81,"2,881,980","182,216,000",0.00909,0.009128,0.008856000000000001,0.009029,"4,055,710","322,602,000",0.010765,0.01245,0.009404000000000001,0.010826,"143,263","2,308,720"
22/10/2016,3.81,3.91,3.8,3.89,"3,858,130","183,201,000",0.009027,0.009081,0.008864,0.008971999999999999,"1,649,580","320,363,000",0.010819,0.012126000000000001,0.010459999999999999,0.01182,"95,526","2,320,280"
23/10/2016,3.89,3.94,3.89,3.92,"3,927,550","187,295,000",0.008976999999999999,0.009454,0.008915000000000001,0.009454,"974,189","318,562,000",0.011798000000000001,0.013165999999999999,0.011484999999999999,0.012251999999999999,"93,542","2,530,370"
24/10/2016,3.92,3.92,3.87,3.87,"2,999,400","188,620,000",0.009432,0.009484999999999999,0.009054000000000001,0.009065,"1,717,690","334,725,000",0.012262,0.012262,0.010496,0.010565999999999999,"46,293","2,629,910"
25/10/2016,3.87,3.92,3.87,3.9,"3,154,970","186,325,000",0.009065,0.009134999999999999,0.008882,0.008891,"2,780,690","321,685,000",0.010466,0.01085,0.010038,0.010134,"42,37","2,244,880"
26/10/2016,3.91,3.97,3.9,3.96,"5,418,040","188,315,000",0.008884,0.008944,0.008815,0.008834999999999999,"2,969,280","315,266,000",0.010133,0.010731000000000001,0.007204,0.007548999999999999,"233,85","2,173,680"
27/10/2016,3.96,4.06,3.96,4.02,"6,216,070","190,729,000",0.008833,0.008849,0.008468,0.008481,"4,302,920","313,452,000",0.007613,0.008482,0.007319,0.007725,"71,436","1,633,190"
28/10/2016,4.04,4.04,3.95,3.97,"4,260,230","194,431,000",0.008483,0.008492,0.008081,0.008143000000000001,"3,881,320","301,397,000",0.007546,0.008046,0.0057469999999999995,0.006314999999999999,"82,062","1,618,870"
29/10/2016,3.98,4.1,3.97,4.09,"5,732,580","191,631,000",0.008157,0.008162,0.007673999999999999,0.007731999999999999,"3,471,390","289,835,000",0.006575,0.006575,0.0053490000000000005,0.00586,"47,119","1,410,730"
30/10/2016,4.1,4.1,4.02,4.03,"4,364,420","197,445,000",0.007737999999999999,0.008018,0.007716,0.008014,"2,071,780","274,932,000",0.00586,0.008234,0.005638000000000001,0.007879,"64,314","1,257,240"
31/10/2016,4.04,4.05,3.98,3.99,"3,893,350","194,664,000",0.008014,0.008261,0.008014,0.008196,"2,515,480","284,730,000",0.00788,0.008091,0.005727,0.006788,"49,846","1,690,630"
01/11/2016,4.0,4.15,3.99,4.09,"4,714,890","192,875,000",0.008197,0.008259,0.008083,0.008102,"1,875,440","291,237,000",0.006558,0.00683,0.0058119999999999995,0.0059700000000000005,"30,863","1,407,110"
02/11/2016,4.09,4.13,4.05,4.1,"3,646,100","197,384,000",0.008104,0.008222,0.008088,0.008222,"1,739,300","287,949,000",0.0061,0.006166,0.005657,0.0059689999999999995,"17,65","1,308,940"
03/11/2016,4.11,4.18,3.81,3.86,"5,883,490","198,519,000",0.008221,0.008243,0.007975,0.008020999999999999,"3,114,110","292,112,000",0.005935,0.006804000000000001,0.005935,0.006219,"37,008","1,273,410"
04/11/2016,3.86,3.89,3.82,3.88,"3,481,430","186,157,000",0.008015000000000001,0.008161,0.008008,0.008157,"2,707,110","285,742,000",0.006215,0.007227,0.005956,0.007227,"28,215","1,333,750"
05/11/2016,3.88,3.93,3.85,3.87,"2,318,820","187,313,000",0.008157,0.008261,0.008154999999999999,0.008231,"967,011","290,785,000",0.007336,0.0153,0.007234999999999999,0.013378,"829,422","1,574,410"
06/11/2016,3.86,3.92,3.84,3.89,"2,192,880","186,487,000",0.00823,0.008277,0.008187,0.008193,"784,787","293,394,000",0.013722,0.015957,0.01077,0.01089,"380,475","2,945,060"
07/11/2016,3.89,3.89,3.79,3.84,"2,806,430","187,897,000",0.008197,0.008197,0.008088,0.008108,"2,308,500","292,208,000",0.010819,0.012486,0.009036,0.010828,"237,225","2,322,050"
08/11/2016,3.84,3.86,3.82,3.84,"2,493,340","185,467,000",0.008111,0.008246,0.008108,0.008206,"2,477,080","289,162,000",0.011044,0.014511000000000001,0.011044,0.01377,"264,035","2,370,580"
09/11/2016,3.85,3.94,3.81,3.86,"2,894,790","185,956,000",0.008205,0.008222,0.008074,0.008079000000000001,"3,575,540","292,520,000",0.01403,0.014130000000000002,0.010794,0.011743,"221,789","3,011,590"
10/11/2016,3.86,3.87,3.81,3.82,"2,334,820","186,617,000",0.008081,0.008138,0.008043000000000002,0.008136,"2,600,650","288,074,000",0.011745,0.012347,0.010962999999999999,0.011063,"86,719","2,521,080"
11/11/2016,3.84,3.84,3.8,3.82,"2,124,360","185,609,000",0.008131000000000001,0.008145999999999999,0.008058,0.008065000000000001,"2,039,200","290,820,000",0.011156000000000001,0.011241,0.008598999999999999,0.008602,"151,768","2,394,990"
12/11/2016,3.81,3.83,3.75,3.76,"2,592,430","184,604,000",0.008061,0.008105,0.008019,0.008043999999999999,"1,708,000","288,307,000",0.008435,0.009955,0.008369,0.008463,"95,154","1,810,930"
13/11/2016,3.77,3.91,3.69,3.88,"3,344,370","182,326,000",0.008039,0.008258,0.007968000000000001,0.008256999999999999,"2,201,990","287,512,000",0.008463,0.009547,0.008337,0.00952,"58,606","1,816,900"
14/11/2016,3.88,3.89,3.86,3.88,"2,525,810","187,837,000",0.008255,0.008308,0.008059,0.008098000000000001,"1,283,330","295,227,000",0.009478,0.012676,0.008923,0.011946,"248,846","2,034,970"
15/11/2016,3.89,3.96,3.86,3.89,"3,032,290","188,377,000",0.008099,0.008115,0.007876000000000001,0.007881,"3,078,090","289,677,000",0.012078,0.012081999999999999,0.010454999999999999,0.011032,"94,92","2,593,330"
16/11/2016,3.9,4.03,3.9,4.02,"4,232,760","188,998,000",0.007888,0.007944,0.007842,0.007842,"2,905,840","282,110,000",0.011023999999999999,0.011262000000000001,0.008572,0.009627,"95,251","2,367,320"
17/11/2016,4.06,4.07,3.94,3.94,"3,120,160","196,573,000",0.007851,0.007867,0.0077209999999999996,0.0077269999999999995,"2,401,030","280,776,000",0.009556,0.011613,0.009182,0.010013,"83,287","2,052,040"
18/11/2016,3.96,4.0,3.94,3.96,"2,650,960","191,930,000",0.007722,0.007778,0.007709000000000001,0.007778,"2,487,390","276,965,000",0.010008,0.012075,0.009972,0.010597,"95,298","2,149,310"
19/11/2016,3.98,3.98,3.94,3.95,"2,048,720","192,896,000",0.007778,0.007809,0.007753,0.0077989999999999995,"1,296,770","278,943,000",0.010565,0.011012000000000001,0.010073,0.010555,"27,277","2,269,020"
20/11/2016,3.97,3.97,3.9,3.92,"2,680,300","192,391,000",0.0077989999999999995,0.0078060000000000004,0.007626000000000001,0.007651000000000001,"1,875,290","279,729,000",0.010593,0.010596,0.009548000000000001,0.010208,"47,161","2,274,940"
21/11/2016,3.93,3.96,3.92,3.94,"1,999,840","190,816,000",0.0076489999999999995,0.007651000000000001,0.007566,0.007566,"2,594,010","274,338,000",0.010208,0.010283,0.009815,0.009921,"20,3","2,192,430"
22/11/2016,3.95,3.97,3.91,3.95,"2,347,880","191,849,000",0.007567,0.007567,0.007431,0.0074340000000000005,"2,400,100","271,375,000",0.009917,0.010366,0.009623999999999999,0.009995,"50,262","2,130,070"
23/11/2016,3.97,3.97,3.92,3.93,"2,184,200","192,719,000",0.0074340000000000005,0.007435,0.007035,0.007061,"3,730,650","266,609,000",0.009972,0.010317,0.009465000000000001,0.009708,"19,936","2,142,040"
24/11/2016,3.93,3.95,3.89,3.91,"2,089,790","190,992,000",0.007062000000000001,0.007069,0.006945000000000001,0.00695,"1,845,880","253,280,000",0.009627,0.009965,0.008166,0.009293000000000001,"55,725","2,067,960"
25/11/2016,3.91,3.92,3.89,3.92,"2,211,790","190,123,000",0.006948,0.006979000000000001,0.006887999999999999,0.006901999999999999,"995,869","249,288,000",0.009290999999999999,0.010033,0.009098,0.009674,"21,745","1,995,960"
26/11/2016,3.92,3.93,3.88,3.89,"1,782,340","190,557,000",0.006895,0.007390000000000001,0.006847,0.007390000000000001,"560,816","247,374,000",0.009788,0.009833,0.009216,0.009524,"11,606","2,102,820"
27/11/2016,3.91,3.92,3.88,3.88,"1,631,940","190,001,000",0.007384999999999999,0.007499,0.00707,0.0070739999999999996,"525,14","264,950,000",0.009478,0.009514,0.008882,0.009178,"14,253","2,036,270"
28/11/2016,3.9,3.91,3.88,3.88,"1,726,410","189,561,000",0.007081999999999999,0.007114,0.006947,0.0070079999999999995,"1,818,750","254,074,000",0.009106,0.009361,0.008620000000000001,0.009105,"14,524","1,956,390"
29/11/2016,3.89,3.9,3.87,3.87,"2,436,960","189,365,000",0.0070090000000000005,0.0070420000000000005,0.00678,0.00678,"1,551,670","251,466,000",0.009105,0.009119,0.008631999999999999,0.008634000000000001,"8,51","1,956,420"
30/11/2016,3.89,3.92,3.88,3.89,"1,857,280","189,196,000",0.006779,0.006784,0.00672,0.006723000000000001,"1,495,310","243,213,000",0.008633,0.008809,0.007965,0.008505,"21,918","1,854,890"
01/12/2016,3.91,3.92,3.89,3.91,"1,985,600","190,306,000",0.006723000000000001,0.006737000000000001,0.006702,0.006702,"1,142,000","241,183,000",0.008504000000000001,0.009776,0.0075439999999999995,0.008916,"42,11","1,827,530"
02/12/2016,3.92,3.96,3.92,3.95,"2,559,070","190,840,000",0.006706999999999999,0.006906,0.006615,0.006659999999999999,"1,756,030","241,354,000",0.008799,0.010796,0.008168,0.009545,"61,471","1,890,900"
03/12/2016,3.95,3.95,3.91,3.92,"1,805,780","192,376,000",0.006712,0.00689,0.006587999999999999,0.006587999999999999,"1,213,480","241,553,000",0.00954,0.010215,0.00938,0.010215,"16,755","2,050,280"
04/12/2016,3.93,3.95,3.9,3.9,"1,908,090","191,594,000",0.006592,0.006595,0.006519,0.006527,"1,167,110","237,241,000",0.010287000000000001,0.01036,0.009370999999999999,0.010069,"16,284","2,210,740"
05/12/2016,3.88,3.92,3.33,3.53,"11,106,200","189,313,000",0.006525,0.006761,0.006418999999999999,0.0064340000000000005,"867,666","234,832,000",0.010074,0.010159999999999999,0.009045000000000001,0.009349,"15,446","2,165,110"
06/12/2016,3.49,3.56,3.49,3.54,"3,007,340","170,093,000",0.006435,0.0066549999999999995,0.006417,0.0066549999999999995,"1,396,500","231,585,000",0.009349,0.009778,0.008514,0.009054000000000001,"27,605","2,009,450"
07/12/2016,3.54,3.63,3.51,3.62,"2,537,240","172,683,000",0.006653,0.006851,0.0065650000000000005,0.006851,"2,805,260","239,432,000",0.008888,0.009168,0.008792,0.009036,"11,346","1,910,470"
08/12/2016,3.6,3.73,3.6,3.69,"2,683,090","175,746,000",0.006848999999999999,0.007156,0.006829000000000001,0.007097,"2,789,540","246,469,000",0.009035,0.009887,0.008816,0.009627,"15,691","1,942,110"
09/12/2016,3.69,3.71,3.68,3.69,"1,758,140","180,109,000",0.007091,0.007162000000000001,0.007006999999999999,0.007135,"2,421,860","255,230,000",0.009618000000000002,0.009761,0.009076,0.009249,"7,161","2,067,580"
10/12/2016,3.69,3.7,3.64,3.68,"2,093,810","180,350,000",0.007137999999999999,0.007145,0.006816,0.006816,"1,297,860","256,936,000",0.009251,0.010001000000000001,0.008944,0.009145,"7,124","1,988,790"
11/12/2016,3.69,3.69,3.63,3.64,"1,948,170","180,064,000",0.006816,0.006998000000000001,0.006731,0.006744,"978,511","245,332,000",0.009155,0.009295,0.008642,0.008832,"6,06","1,968,260"
12/12/2016,3.64,3.67,3.62,3.66,"2,465,660","177,808,000",0.006744,0.006809,0.006743000000000001,0.006778,"1,449,640","242,743,000",0.008834999999999999,0.009332,0.007865,0.009301,"52,418","1,899,520"
13/12/2016,3.67,3.7,3.65,3.65,"1,962,750","179,068,000",0.00678,0.006781000000000001,0.006678,0.0067079999999999996,"1,946,660","244,047,000",0.010822,0.018607,0.010109,0.016527,"1,349,820","2,326,850"
14/12/2016,3.66,3.66,3.59,3.62,"2,618,560","178,719,000",0.006704000000000001,0.006753,0.006690000000000001,0.006705,"2,002,770","241,323,000",0.017339,0.02228,0.015563999999999998,0.021089,"872,794","3,728,610"
15/12/2016,3.61,3.65,3.6,3.62,"2,679,340","176,603,000",0.006698999999999999,0.006698999999999999,0.006606,0.006662,"1,050,570","241,138,000",0.021088,0.021787,0.014580000000000001,0.015565,"740,696","4,536,210"
16/12/2016,3.63,3.65,3.61,3.63,"1,625,780","177,349,000",0.006662,0.006790999999999999,0.006661,0.00671,"2,575,390","238,467,000",0.01487,0.015434999999999999,0.01245,0.012477,"321,511","3,198,740"
17/12/2016,3.63,3.71,3.61,3.7,"2,559,210","177,535,000",0.006704000000000001,0.006711,0.006534999999999999,0.006541,"1,838,990","239,970,000",0.01253,0.013202,0.01073,0.01073,"167,67","2,695,400"
18/12/2016,3.7,3.71,3.66,3.68,"1,951,490","181,204,000",0.006541,0.00658,0.006533,0.006573999999999999,"1,194,400","234,125,000",0.010738,0.013006,0.010376,0.012384000000000001,"235,48","2,309,990"
19/12/2016,3.68,3.68,3.65,3.66,"2,274,070","179,953,000",0.006581999999999999,0.006581999999999999,0.006534000000000001,0.0065450000000000005,"1,109,670","235,601,000",0.012443000000000001,0.0127,0.011003,0.011845999999999999,"181,77","2,677,000"
20/12/2016,3.66,3.66,3.64,3.66,"2,335,510","179,159,000",0.006540000000000001,0.006543000000000001,0.006481000000000001,0.0065,"2,284,690","234,114,000",0.011672,0.012459,0.011262999999999999,0.012459,"46,481","2,511,170"
21/12/2016,3.66,3.69,3.65,3.65,"2,913,250","179,441,000",0.006498,0.006498,0.006417,0.006445,"2,300,840","232,609,000",0.012145999999999999,0.012451,0.0115,0.011934,"54,604","2,613,380"
22/12/2016,3.67,3.75,3.66,3.71,"3,657,740","179,542,000",0.006451999999999999,0.0064659999999999995,0.006324000000000001,0.006363000000000001,"2,897,110","230,933,000",0.011982,0.013431,0.011676,0.012980000000000002,"68,376","2,578,080"
23/12/2016,3.72,4.66,3.71,4.66,"15,539,100","182,056,000",0.006362,0.006436,0.006281,0.006286,"3,514,540","229,051,000",0.012695,0.01759,0.012695,0.017047,"344,768","2,731,660"
24/12/2016,4.65,4.77,4.42,4.55,"19,773,600","227,716,000",0.006275,0.006371,0.006234,0.0063490000000000005,"2,495,670","225,933,000",0.017049,0.017672,0.013999000000000001,0.01627,"410,99","3,668,790"
25/12/2016,4.56,4.57,4.22,4.35,"11,363,100","223,317,000",0.00635,0.006453,0.006334,0.006444,"2,188,780","228,638,000",0.016136,0.017302,0.014891,0.016225,"414,048","3,472,450"
26/12/2016,4.35,4.47,4.28,4.36,"7,603,100","213,135,000",0.006443000000000001,0.006481000000000001,0.006323,0.006326,"1,640,840","231,980,000",0.016218,0.016747,0.014902,0.015456999999999999,"131,898","3,490,140"
27/12/2016,4.37,4.58,4.33,4.47,"9,294,450","214,286,000",0.006326,0.006326,0.006188,0.0061990000000000005,"2,471,000","227,764,000",0.015466999999999998,0.017227000000000003,0.014003999999999999,0.014639,"288,065","3,328,720"
28/12/2016,4.49,4.67,4.49,4.57,"10,319,300","220,199,000",0.006193,0.006336,0.0061259999999999995,0.006173,"2,064,130","222,957,000",0.014647,0.015413,0.014203,0.014708,"143,062","3,152,360"
29/12/2016,4.58,4.63,4.51,4.56,"9,352,850","224,755,000",0.00618,0.006354,0.006167,0.006340999999999999,"1,345,050","222,517,000",0.014662,0.018922,0.014625999999999998,0.018922,"326,963","3,155,810"
30/12/2016,4.56,4.56,4.29,4.39,"11,912,800","224,021,000",0.006352,0.006455,0.006338,0.006426,"1,379,470","230,797,000",0.017111,0.017633000000000003,0.013701,0.015207,"591,734","3,683,100"
31/12/2016,4.39,4.4,4.29,4.33,"9,210,720","215,734,000",0.006417,0.0065379999999999995,0.0063869999999999994,0.006449,"272,884","233,185,000",0.014661000000000002,0.016524,0.014348,0.015406,"293,3","3,155,740"
