Date,Bitcoin_Price_Variation,Day,Month,Year,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),PriceYuan,OpenYuan,HighYuan,LowYuan,ChangeYuan%,PesquisaWeb,Weighted_Price(BTC),OpenLTC,HighLTC,LowLTC,CloseLTC,VolumeLTC,CapitalLTC,OpenXRP,HighXRP,LowXRP,CloseXRP,VolumeXRP,CapitalXRP,OpenPOT,HighPOT,LowPOT,ClosePOT,VolumePOT,CapitalPOT,found_tweets(fractional to searched), percentual_positive, percentual_negative,weighted_positive, weighted_negative, avarage_relevance
2015-08-10,-2.829999999999984,10,8,2015,268.02,268.89,263.17,265.19,265.848085899,1055.86261561,6.2096,6.2099,6.2099,6.2087,0.0,2.0,3.97530625775,3.9,3.98,3.9,3.95,"2,239,890","162,062,000",0.008812,0.008905,0.008745999999999999,0.00875,"472,973","281,170,000",0.001315,0.0013310000000000002,0.001163,0.001224,"1,247","277,381",1.000000,0.390000,0.140000,0.263804,0.141104,0.630000
2015-08-11,6.78000000000003,11,8,2015,265.15,271.99,264.91,271.93,266.803346498,1175.21748566,6.3248,6.2516,6.3313,6.2516,1.86,2.0,4.40357888277,3.95,4.16,3.94,4.16,"3,426,300","164,164,000",0.008751,0.008766,0.008591,0.008591,"282,461","279,220,000",0.001146,0.001277,0.0011,0.001214,618,"241,731",1.000000,0.480000,0.080000,0.377049,0.071038,0.830000
2015-08-12,-5.430000000000007,12,8,2015,271.96,272.4,265.79,266.53,269.099544555,1238.56499765,6.387,6.4224,6.4511,6.3788,0.98,2.0,4.60114153267,4.14,4.16,3.97,3.99,"3,519,900","172,371,000",0.008591,0.008593,0.008270999999999999,0.008270999999999999,"287,463","274,141,000",0.001163,0.001232,0.0011,0.0011,770,"245,32",1.000000,0.450000,0.160000,0.398104,0.080569,1.110000
2015-08-13,-1.9800000000000182,13,8,2015,266.63,267.82,262.94,264.65,265.112688877,1063.95826693,6.3988,6.3866,6.4428,6.3832,0.18,2.0,4.01125653996,3.97,3.97,3.84,3.88,"2,409,030","165,366,000",0.008267,0.008267,0.008145999999999999,0.008147,"202,934","263,772,000",0.0011,0.00118,0.001092,0.001092,177,"232,086",1.000000,0.390000,0.090000,0.327684,0.107345,0.770000
2015-08-14,1.509999999999991,14,8,2015,264.77,267.98,262.5,266.28,265.771773791,1310.22273771,6.3918,6.398,6.4024,6.39,-0.11,2.0,4.92601690359,3.88,4.07,3.86,4.03,"3,157,170","161,665,000",0.008148,0.008339,0.008075,0.008337,"423,163","259,989,000",0.001092,0.001184,0.001077,0.001136,231,"230,334",1.000000,0.480000,0.130000,0.350254,0.086294,0.970000
2015-08-15,-3.8100000000000023,15,8,2015,266.25,267.69,261.77,262.44,266.358764654,832.677570615,6.392767,6.3960669999999995,6.400467,6.390333,-0.056666999999999995,2.0,3.13032152788,4.02,4.04,3.92,3.93,"2,016,290","167,683,000",0.008329999999999999,0.008465,0.008325,0.00842,"176,135","265,790,000",0.001135,0.001276,0.001117,0.001172,113,"239,464",1.000000,0.330000,0.100000,0.246154,0.092308,0.950000
2015-08-16,-3.0299999999999727,16,8,2015,262.34,263.1,255.67,259.31,260.080026228,1137.80360085,6.393733,6.394133,6.3985330000000005,6.390667,-0.003333,2.0,4.38033253524,3.93,3.99,3.89,3.95,"3,197,720","164,023,000",0.008419,0.008419,0.00831,0.008315000000000001,"301,654","268,644,000",0.001172,0.001189,0.001086,0.001113,60,"247,315",1.000000,0.390000,0.080000,0.306250,0.068750,0.600000
2015-08-17,-2.2100000000000364,17,8,2015,259.3,261.57,255.58,257.09,258.552273714,1299.25881214,6.3947,6.3922,6.3966,6.391,0.05,2.0,5.0245928618999995,3.96,4.03,3.94,3.98,"2,289,060","165,435,000",0.008314,0.008361,0.008265999999999999,0.008301000000000001,"337,092","265,281,000",0.001113,0.001222,0.001072,0.001094,696,"234,8",1.000000,0.520000,0.160000,0.307263,0.100559,0.790000
2015-08-18,-28.170000000000016,18,8,2015,257.12,258.04,200.0,228.95,253.95318661299999,2132.25955527,6.3938,6.3945,6.416,6.386,-0.01,2.0,8.69890094759,3.98,4.0,3.44,3.47,"3,464,380","166,400,000",0.008301000000000001,0.008334000000000001,0.007552,0.007552,"291,729","264,859,000",0.001094,0.001166,0.000919,0.000919,167,"230,916",1.000000,0.250000,0.240000,0.121771,0.154982,1.710000
2015-08-19,-1.4199999999999875,19,8,2015,228.95,238.99,220.7,227.53,232.68072175400002,2124.59781153,6.3958,6.392,6.4002,6.3913,0.03,2.0,9.181015014189999,3.48,3.62,3.36,3.48,"5,742,670","145,451,000",0.0075260000000000014,0.007947,0.0075260000000000014,0.007758,"474,702","240,128,000",0.00091,0.001313,0.000866,0.001298,"5,189","191,954",1.000000,0.370000,0.120000,0.362745,0.088235,1.040000
2015-08-20,8.069999999999993,20,8,2015,227.53,238.2,227.53,235.6,233.725460458,1479.54003168,6.389,6.3935,6.4012,6.3835,-0.11,2.0,6.329246748119999,3.47,3.62,3.47,3.61,"2,882,900","145,186,000",0.007759999999999999,0.007872,0.007719,0.007872,"215,415","247,619,000",0.001298,0.001313,0.000943,0.000987,564,"273,793",1.000000,0.370000,0.070000,0.312102,0.057325,0.570000
2015-08-21,-2.8100000000000023,21,8,2015,235.59,236.99,231.15,232.78,234.482535628,1402.2412189000001,6.3888,6.3862,6.3993,6.3862,0.0,2.0,5.9832921168499995,3.6,3.64,3.55,3.57,"1,720,630","150,702,000",0.007871,0.007913,0.007847,0.007881,"265,646","251,160,000",0.000987,0.001038,0.000949,0.000992,371,"208,262",1.000000,0.380000,0.040000,0.258216,0.023474,1.130000
2015-08-22,-1.799999999999983,22,8,2015,232.92,235.53,222.68,231.12,230.60827681599997,1180.19231331,6.394,6.3872,6.4015,6.386633,0.08,2.0,5.1536530463800005,3.56,3.59,3.46,3.51,"1,913,720","149,233,000",0.007878,0.007888,0.007712,0.007722,"182,227","251,384,000",0.000991,0.000993,0.000886,0.00096,225,"209,142",1.000000,0.540000,0.160000,0.418367,0.091837,0.960000
2015-08-23,-2.1200000000000045,23,8,2015,231.11,233.25,226.15,228.99,230.345766494,746.91312908,6.3992,6.3882,6.4037,6.387067,0.16,2.0,3.24625502458,3.51,3.54,3.35,3.39,"2,066,020","147,266,000",0.007722,0.0077230000000000016,0.007543000000000002,0.007552,"157,58","246,393,000",0.00096,0.001004,0.000937,0.000995,312,"202,48",1.000000,0.370000,0.120000,0.231707,0.091463,0.640000
2015-08-24,-18.080000000000013,24,8,2015,228.96,229.05,210.0,210.88,220.80308072900002,2574.8287996,6.4044,6.3892,6.4059,6.3875,0.24,2.0,11.7758694167,3.39,3.39,2.97,2.99,"7,278,630","142,301,000",0.007553,0.007648999999999999,0.007391,0.007397,"546,516","240,993,000",0.000994,0.0010539999999999998,0.000942,0.000975,368,"209,892",1.000000,0.360000,0.150000,0.257862,0.119497,0.590000
2015-08-25,13.0,25,8,2015,210.98,229.49,198.02,223.98,216.030897092,2957.15444626,6.4129,6.4059,6.4211,6.4025,0.13,2.0,13.8570994294,2.98,3.05,2.54,2.94,"11,404,300","125,279,000",0.0073989999999999985,0.0073989999999999985,0.007093,0.007126,"593,316","240,377,000",0.000971,0.001153,0.000924,0.001134,"1,496","205,101",1.000000,0.610000,0.170000,0.423077,0.109890,0.820000
2015-08-26,3.3799999999999955,26,8,2015,223.99,231.97,220.16,227.37,226.299320975,1597.3034795,6.411,6.413,6.426,6.4053,-0.03,2.0,7.0423004975,2.95,3.04,2.84,2.95,"4,551,630","123,884,000",0.007133,0.007506999999999998,0.007041,0.007492,"196,124","231,739,000",0.001134,0.001188,0.001083,0.001107,"2,014","239,627",1.000000,0.570000,0.130000,0.419355,0.096774,0.550000
2015-08-27,-2.8100000000000023,27,8,2015,227.36,229.99,224.0,224.55,226.56528479099998,1369.12566003,6.4053,6.411,6.4166,6.4014,-0.09,2.0,6.03929508649,2.95,2.99,2.84,2.87,"1,936,130","123,773,000",0.007474,0.00762,0.007474,0.007551,"202,412","242,820,000",0.001107,0.001116,0.001063,0.001081,128,"233,837",1.000000,0.610000,0.050000,0.406061,0.030303,0.650000
2015-08-28,7.1699999999999875,28,8,2015,224.61,236.18,221.2,231.78,228.552872172,1567.67608719,6.3885,6.4063,6.4063,6.3845,-0.26,2.0,6.81463508798,2.84,2.96,2.71,2.91,"4,186,540","119,452,000",0.007555,0.007555,0.0074189999999999985,0.007432999999999999,"414,31","245,456,000",0.001082,0.001138,0.001058,0.001117,184,"228,621",1.000000,0.600000,0.080000,0.180000,0.562500,3.000000
2015-08-29,-0.910000000000025,29,8,2015,231.83,233.95,228.0,230.92,230.799921657,788.412297158,6.384467,6.4006,6.4006,6.381133,-0.23666700000000002,2.0,3.41709080778,2.92,2.95,2.82,2.88,"1,706,060","122,591,000",0.007427,0.007751000000000002,0.007361,0.007751000000000002,"365,144","241,292,000",0.001116,0.001136,0.001066,0.001088,203,"235,926",1.000000,0.560000,0.080000,0.374194,0.090323,0.550000
2015-08-30,-1.329999999999984,30,8,2015,230.92,233.47,226.59,229.59,229.39065141900002,844.641202925,6.380433,6.3949,6.3949,6.3777669999999995,-0.213333,2.0,3.68552540421,2.87,2.91,2.76,2.85,"1,497,480","120,755,000",0.007751000000000002,0.008052,0.007751000000000002,0.00805,"408,809","251,803,000",0.001087,0.001115,0.000998,0.001038,165,"229,798",1.000000,0.600000,0.050000,0.477707,0.050955,0.570000
2015-08-31,1.5,31,8,2015,229.59,233.0,225.23,231.09,229.52383537,1198.30655443,6.3764,6.3892,6.3892,6.3744,-0.19,2.0,5.20949278432,2.85,2.86,2.79,2.84,"1,752,920","120,021,000",0.008061,0.008092,0.007878,0.007884,"635,572","261,874,000",0.00104,0.0010949999999999998,0.000997,0.001089,251,"219,687",1.000000,0.490000,0.330000,0.216450,0.545455,1.310000
2015-09-01,-2.969999999999999,1,9,2015,231.01,233.5,226.42,228.04,228.837137762,1446.99388285,6.3645,6.3775,6.3775,6.3635,-0.19,2.0,6.32309945348,2.85,2.88,2.81,2.82,"1,376,040","119,819,000",0.007884,0.007888,0.007770999999999998,0.007815,"401,903","256,140,000",0.001088,0.0010960000000000002,0.00095,0.001009,863,"230,003",1.000000,0.550000,0.190000,0.372549,0.169935,0.530000
2015-09-02,1.789999999999992,2,9,2015,228.06,231.43,226.43,229.85,228.63053923299998,1261.94732115,6.3559,6.3656,6.3668,6.3555,-0.14,2.0,5.508918081,2.82,2.83,2.76,2.8,"2,423,010","118,701,000",0.007821,0.007833,0.007693999999999999,0.0077,"398,976","254,075,000",0.001003,0.001084,0.000993,0.001031,468,"211,922",1.000000,0.500000,0.050000,0.410526,0.042105,0.900000
2015-09-03,-2.579999999999984,3,9,2015,229.95,230.79,226.48,227.37,228.18862125599998,1162.50023124,6.3559,6.3559,6.3559,6.3559,0.0,2.0,5.09818022243,2.8,2.8,2.58,2.63,"2,210,590","117,773,000",0.007692,0.007698999999999998,0.007431,0.007431,"322,054","249,907,000",0.001031,0.001035,0.000946,0.000963,324,"217,808",1.000000,0.460000,0.150000,0.333333,0.190476,0.680000
2015-09-04,3.9399999999999977,4,9,2015,227.37,232.49,227.26,231.31,229.911309376,1205.03884611,6.3559,6.3559,6.3559,6.3559,0.0,2.0,5.23482451704,2.64,2.72,2.63,2.7,"1,441,530","111,133,000",0.00743,0.007432999999999999,0.007287,0.007354999999999999,"472,228","241,378,000",0.000963,0.000983,0.000927,0.000972,847,"203,443",1.000000,0.490000,0.070000,0.383886,0.047393,1.110000
2015-09-05,4.740000000000009,5,9,2015,231.29,237.24,230.12,236.03,233.074107047,1092.0795816,6.359233000000001,6.3564,6.360733,6.355933,0.053333000000000005,2.0,4.67132918922,2.7,2.94,2.66,2.92,"2,666,820","113,865,000",0.007352,0.007921,0.007351000000000002,0.007859999999999999,"856,833","238,869,000",0.000971,0.000978,0.000913,0.000956,658,"205,257",1.000000,0.530000,0.160000,0.437209,0.079070,1.150000
2015-09-06,5.800000000000011,6,9,2015,236.04,244.82,235.54,241.84,240.798583725,986.722630432,6.362566999999999,6.3569,6.3655669999999995,6.355967,0.10666700000000001,2.0,4.09518031223,2.92,3.12,2.9,3.05,"4,281,360","123,002,000",0.007861,0.007946,0.007779,0.007891,"284,05","255,406,000",0.000956,0.001047,0.000945,0.00096,163,"202,027",1.000000,0.600000,0.050000,0.420455,0.051136,0.760000
2015-09-07,-0.4399999999999977,7,9,2015,241.82,242.98,239.21,241.38,241.0268114,986.387973505,6.3659,6.3574,6.3704,6.356,0.16,2.0,4.09073500365,3.04,3.1,2.99,3.05,"2,254,530","128,155,000",0.007889,0.007955,0.007889,0.007918000000000001,"234,1","256,314,000",0.00096,0.001006,0.00096,0.00097,364,"202,815",1.000000,0.510000,0.090000,0.438202,0.078652,0.780000
2015-09-08,2.880000000000024,8,9,2015,241.2,247.82,240.31,244.08,243.82295118,1519.50959413,6.3672,6.3698,6.3702,6.3615,0.02,2.0,6.2295141226199995,3.05,3.13,3.01,3.05,"2,566,300","128,555,000",0.007917,0.007978,0.00783,0.007831,"193,672","257,202,000",0.000969,0.001044,0.000969,0.001033,110,"204,766",1.000000,0.380000,0.100000,0.190661,0.252918,1.570000
2015-09-09,-5.310000000000002,9,9,2015,244.09,244.69,238.6,238.78,241.200457527,1216.70478327,6.3778,6.361,6.38,6.361,0.17,2.0,5.04894336017,3.05,3.05,2.91,2.92,"2,298,470","128,641,000",0.00783,0.00783,0.007664,0.007678,"254,159","254,370,000",0.001026,0.001067,0.000982,0.000999,141,"216,881",1.000000,0.490000,0.070000,0.331683,0.049505,1.020000
2015-09-10,-0.27000000000001023,10,9,2015,238.78,241.4,236.69,238.51,239.05183153299998,1072.47472754,6.3772,6.378,6.3858,6.3682,-0.01,2.0,4.4868835241900005,2.92,2.97,2.89,2.95,"1,420,320","123,469,000",0.007684999999999998,0.00772,0.007661,0.007663,"234,873","249,676,000",0.001019,0.001041,0.000959,0.000966,425,"215,334",1.000000,0.520000,0.050000,0.440252,0.031447,0.590000
2015-09-11,2.219999999999999,11,9,2015,238.56,241.54,238.51,240.78,240.57176388599999,1041.08450193,6.375,6.3659,6.3775,6.3631,-0.03,2.0,4.32832815056,2.95,2.98,2.94,2.96,"1,251,460","124,532,000",0.007661,0.008444,0.007633,0.008444,"77,796","248,878,000",0.000975,0.001015,0.000965,0.000991,264,"206,03",1.000000,0.500000,0.150000,0.350515,0.123711,0.940000
2015-09-12,-4.180000000000007,12,9,2015,240.68,241.12,235.26,236.5,239.094391721,979.79768379,6.372633,6.368767,6.377,6.3644,-0.056666999999999995,2.0,4.1064888326,2.96,2.97,2.82,2.83,"1,517,440","125,157,000",0.008447,0.008447,0.008144,0.008197,"24,819","274,432,000",0.000991,0.000998,0.000937,0.000955,451,"209,434",1.000000,0.600000,0.060000,0.365714,0.034286,0.750000
2015-09-13,-5.639999999999986,13,9,2015,236.5,236.91,229.72,230.86,233.688997708,870.082765352,6.370267,6.371633,6.3765,6.3657,-0.083333,2.0,3.7357211616400003,2.82,2.85,2.77,2.82,"1,328,080","119,373,000",0.008197,0.008537999999999999,0.00815,0.008532,"62,875","266,304,000",0.000955,0.000963,0.00094,0.000949,"2,109","201,798",1.000000,0.580000,0.040000,0.248062,0.120155,1.580000
2015-09-14,0.14999999999997726,14,9,2015,230.86,233.99,228.01,231.01,231.075603025,1363.87485349,6.3679,6.3745,6.376,6.367,-0.11,2.0,5.89579175315,2.81,2.86,2.78,2.84,"1,135,730","118,997,000",0.008535,0.008645,0.007404000000000002,0.007404000000000002,"274,835","277,294,000",0.000948,0.000975,0.000898,0.000968,428,"200,392",1.000000,0.590000,0.080000,0.510345,0.068966,0.450000
2015-09-15,-0.3199999999999932,15,9,2015,231.01,232.43,230.26,230.69,231.253359878,1236.5940933,6.37,6.3665,6.3722,6.3624,0.03,2.0,5.35000744244,2.84,2.93,2.82,2.82,918,"120,280,000",0.007398,0.007892,0.007344,0.00772,"676,501","240,364,000",0.000968,0.001035,0.000912,0.000938,187,"204,511",1.000000,0.340000,0.160000,0.240506,0.132911,0.580000
2015-09-16,-1.1800000000000068,16,9,2015,230.69,232.0,226.85,229.51,229.404569781,1266.67969464,6.3709,6.3705,6.3745,6.3692,0.01,2.0,5.52236783919,2.83,2.85,2.77,2.8,"1,192,860","119,718,000",0.007720999999999999,0.0077519999999999985,0.007406,0.007426,"316,497","250,847,000",0.000938,0.000968,0.000889,0.000956,214,"198,219",1.000000,0.510000,0.050000,0.360759,0.031646,0.580000
2015-09-17,3.740000000000009,17,9,2015,229.53,235.93,229.01,233.27,231.379874959,1294.17362987,6.366,6.3721,6.3721,6.3645,-0.08,2.0,5.579485438280001,2.81,2.93,2.8,2.91,"1,626,720","118,757,000",0.007427,0.007437999999999998,0.007363,0.007372,"544,1","241,298,000",0.000956,0.000974,0.0009,0.000925,522,"202,163",1.000000,0.510000,0.070000,0.428571,0.062857,0.750000
2015-09-18,0.4899999999999807,18,9,2015,233.33,234.96,231.75,233.82,233.46598460599998,1129.36992314,6.3643,6.3665,6.3665,6.3595,-0.03,2.0,4.83697257406,2.91,3.01,2.9,2.96,"1,572,740","123,220,000",0.007383,0.007537999999999999,0.007377,0.007529000000000002,"501,172","239,854,000",0.000925,0.000949,0.000908,0.00094,419,"195,558",1.000000,0.650000,0.040000,0.521472,0.030675,0.630000
2015-09-19,-1.039999999999992,19,9,2015,233.82,234.31,232.0,232.78,232.944693333,625.177285666,6.3659,6.366167,6.367933,6.360933,0.006667,2.0,2.68407663033,2.95,2.96,2.86,2.87,898,"125,137,000",0.007527,0.007527,0.007364,0.007481999999999998,"441,298","244,534,000",0.000953,0.000954,0.0008880000000000002,0.000936,548,"201,389",1.000000,0.570000,0.080000,0.422619,0.053571,0.680000
2015-09-20,-0.4199999999999875,20,9,2015,232.78,234.0,231.84,232.36,232.58849850200002,646.312328168,6.3675,6.365833,6.369367,6.362367,0.043332999999999997,2.0,2.7789525661799996,2.88,2.88,2.83,2.85,989,"121,797,000",0.007481999999999998,0.007687999999999999,0.007479,0.007637,"445,039","243,084,000",0.000935,0.000938,0.0008789999999999999,0.000914,79,"197,631",1.000000,0.540000,0.050000,0.407643,0.031847,0.570000
2015-09-21,-5.100000000000023,21,9,2015,232.36,233.64,226.87,227.26,228.941210528,1380.22027632,6.3691,6.3655,6.3708,6.3638,0.08,2.0,6.03115813924,2.85,2.86,2.8,2.8,"1,027,230","120,933,000",0.007633,0.007634,0.007247,0.007247,"245,324","247,986,000",0.000918,0.000923,0.000883,0.0008880000000000002,47,"194,007",1.000000,0.290000,0.360000,0.165138,0.495413,1.180000
2015-09-22,4.5800000000000125,22,9,2015,227.26,232.5,224.45,231.84,229.743006887,1578.02529441,6.376,6.37,6.377,6.369,0.11,2.0,6.86345674967,2.8,2.88,2.8,2.84,"1,442,340","118,630,000",0.0072450000000000014,0.00725,0.007152,0.007168000000000002,"252,173","235,384,000",0.000889,0.00092,0.000851,0.0008880000000000002,"1,738","187,918",1.000000,0.440000,0.060000,0.347561,0.060976,0.640000
2015-09-23,-1.7600000000000193,23,9,2015,231.86,233.0,229.27,230.1,231.108329013,1100.88294797,6.3837,6.3756,6.3843,6.3751,0.12,2.0,4.76406343556,2.86,2.9,2.85,2.87,902,"121,067,000",0.007168000000000002,0.007183,0.006668,0.006668,"985,902","232,860,000",0.0008880000000000002,0.000954,0.000878,0.000923,"1,419","187,75",1.000000,0.480000,0.110000,0.300518,0.062176,0.930000
2015-09-24,4.900000000000006,24,9,2015,230.1,235.99,230.09,235.0,232.78130131400002,1674.96107261,6.3833,6.3813,6.3845,6.3765,-0.01,2.0,7.19240361983,2.87,2.95,2.87,2.93,"1,328,450","121,809,000",0.006668,0.00671,0.0066040000000000005,0.00671,"400,287","216,622,000",0.000918,0.000929,0.0008210000000000001,0.000867,"1,44","194,089",1.000000,0.460000,0.040000,0.339869,0.026144,0.530000
2015-09-25,0.6599999999999966,25,9,2015,235.01,237.62,234.02,235.67,235.998502489,1149.41064851,6.3741,6.3826,6.3826,6.3719,-0.14,2.0,4.8703231819,2.93,2.95,2.89,2.89,960,"124,470,000",0.006706999999999999,0.006736,0.006625,0.00665,"403,453","217,886,000",0.000867,0.000937,0.0008539999999999999,0.00091,"2,821","183,219",1.000000,0.530000,0.070000,0.398734,0.056962,0.580000
2015-09-26,-1.0599999999999739,26,9,2015,235.67,236.2,233.5,234.61,235.033402193,741.7705503939999,6.372333,6.3793,6.3793,6.369667,-0.12,2.0,3.15628696109,2.89,2.9,2.87,2.89,532,"122,875,000",0.006651000000000001,0.006651000000000001,0.006501000000000001,0.006501000000000001,"439,274","216,086,000",0.000932,0.000938,0.000895,0.000905,527,"197,142",1.000000,0.490000,0.160000,0.343373,0.126506,0.660000
2015-09-27,-0.950000000000017,27,9,2015,234.61,235.03,233.2,233.66,234.040681773,645.870650082,6.370566999999999,6.376,6.376,6.367433,-0.1,2.0,2.76112593629,2.89,2.9,2.87,2.87,748,"122,673,000",0.0065,0.006562,0.006431,0.006536,"269,143","211,182,000",0.000905,0.000924,0.000872,0.000895,"3,24","191,402",1.000000,0.500000,0.060000,0.377483,0.046358,0.510000
2015-09-28,6.009999999999991,28,9,2015,233.66,240.52,233.59,239.67,238.169728815,1496.0788701,6.3688,6.3727,6.3727,6.3652,-0.08,2.0,6.272543622250001,2.88,3.08,2.88,3.07,"2,604,270","122,388,000",0.006534999999999999,0.006573000000000001,0.00629,0.006294,"602,856","212,299,000",0.000895,0.000917,0.000877,0.000904,"1,861","189,338",1.000000,0.690000,0.050000,0.480000,0.033333,0.500000
2015-09-29,-2.6599999999999966,29,9,2015,239.69,241.05,236.65,237.03,238.73528663599998,1187.08226688,6.3636,6.3702,6.3702,6.3615,-0.08,2.0,4.97249278422,3.1,3.17,2.97,2.97,"2,896,120","131,839,000",0.006291,0.006291,0.005579,0.005579,"964,995","204,385,000",0.000904,0.000909,0.00088,0.000892,"2,073","191,171",1.000000,0.410000,0.060000,0.213974,0.030568,1.290000
2015-09-30,0.25,30,9,2015,237.01,238.75,236.26,237.26,237.533477403,963.773590152,6.3571,6.3651,6.3651,6.351,-0.1,2.0,4.0569535462,2.97,3.05,2.97,3.01,"1,371,090","126,079,000",0.005582,0.005582,0.0054210000000000005,0.005520000000000001,"719,793","181,358,000",0.000892,0.000895,0.000849,0.00085,336,"188,652",1.000000,0.390000,0.160000,0.268750,0.112500,0.600000
2015-10-01,1.1599999999999966,1,10,2015,237.18,239.86,236.91,238.34,238.08693721,1045.90292359,6.356,6.356,6.356,6.356,-0.02,2.0,4.38926258247,3.01,3.05,2.96,3.0,"1,644,010","128,156,000",0.005518,0.00554,0.0054280000000000005,0.005448,"557,597","179,271,000",0.00085,0.00086,0.0008449999999999999,0.000858,144,"179,775",1.000000,0.230000,0.030000,0.174497,0.033557,0.490000
2015-10-02,-0.11000000000001364,2,10,2015,238.34,239.4,236.97,238.23,238.489572526,1154.11231656,6.356,6.356,6.356,6.356,0.0,2.0,4.84024461273,3.0,3.02,2.98,2.99,"1,132,180","127,470,000",0.005445,0.005869,0.005443,0.005868,"587,722","176,914,000",0.000849,0.0008609999999999999,0.0008179999999999999,0.0008539999999999999,"1,399","179,623",1.000000,0.530000,0.070000,0.304348,0.072464,1.070000
2015-10-03,1.289999999999992,3,10,2015,238.22,240.62,237.73,239.51,239.3128464,833.912645548,6.356,6.356,6.356,6.356,0.0,2.0,3.4835932827800007,3.0,3.04,2.99,3.03,"1,051,760","127,593,000",0.005855,0.005902,0.005514,0.005517,"395,715","190,222,000",0.0008539999999999999,0.0008699999999999999,0.0008320000000000001,0.0008550000000000001,156,"180,635",1.000000,0.540000,0.060000,0.431373,0.065359,0.530000
2015-10-04,0.37999999999999545,4,10,2015,239.57,240.28,239.07,239.95,239.74351196,711.585109689,6.356,6.356,6.356,6.356,0.0,2.0,2.96809473278,3.03,3.06,3.0,3.01,982,"129,094,000",0.005515,0.005515,0.005236,0.005236,"355,762","179,170,000",0.000875,0.000875,0.0008119999999999999,0.0008289999999999999,332,"185,042",1.000000,0.440000,0.290000,0.378378,0.302703,0.850000
2015-10-05,0.9699999999999989,5,10,2015,239.96,240.98,237.5,240.93,239.43535295700002,1444.27869983,6.356,6.356,6.356,6.356,0.0,2.0,6.03212324257,3.02,3.03,2.99,3.02,"1,277,060","128,635,000",0.005237,0.005237,0.005007999999999999,0.005007999999999999,"623,667","170,152,000",0.0008289999999999999,0.000831,0.000779,0.000805,268,"175,324",1.000000,0.520000,0.020000,0.352632,0.052632,0.900000
2015-10-06,6.090000000000003,6,10,2015,240.82,248.0,240.31,246.91,243.78617429599998,1926.08793996,6.356,6.356,6.356,6.356,0.0,2.0,7.868724503099999,3.02,3.16,3.01,3.15,"1,972,700","128,642,000",0.005009,0.005336,0.004991,0.005328,"349,154","162,721,000",0.0008060000000000001,0.0008150000000000001,0.000709,0.000786,400,"170,43",1.000000,0.470000,0.090000,0.466667,0.061111,0.800000
2015-10-07,-2.6299999999999955,7,10,2015,246.82,247.96,240.2,244.19,245.728482952,1665.82296095,6.356,6.356,6.356,6.356,0.0,2.0,6.78161407738,3.15,3.16,3.06,3.06,"1,695,270","134,176,000",0.005328,0.005477,0.005327,0.005375,"373,08","173,088,000",0.000782,0.000789,0.0006940000000000001,0.000721,637,"165,474",1.000000,0.400000,0.080000,0.317568,0.087838,0.480000
2015-10-08,-1.1699999999999875,8,10,2015,244.14,245.38,242.2,242.97,244.37977841900002,1076.57622703,6.3535,6.356,6.356,6.3476,-0.04,2.0,4.4073790735600005,3.06,3.08,3.05,3.06,"1,137,940","130,487,000",0.005375,0.005375,0.005031,0.005031,"665,31","174,634,000",0.000721,0.000722,0.0006219999999999999,0.0006900000000000001,955,"152,482",1.000000,0.520000,0.070000,0.383117,0.051948,0.540000
2015-10-09,1.5800000000000125,9,10,2015,242.97,244.88,241.1,244.55,243.99911165400002,950.041930811,6.3453,6.3532,6.3532,6.3432,-0.13,2.0,3.8934943665699993,3.07,3.11,3.06,3.11,978,"130,862,000",0.005032,0.005035,0.004857,0.004983,"851,326","163,468,000",0.0006889999999999999,0.0006940000000000001,0.000601,0.000627,"1,134","145,794",1.000000,0.440000,0.060000,0.267045,0.085227,0.760000
2015-10-10,1.5300000000000011,10,10,2015,244.53,246.1,243.8,246.06,245.12776109400002,718.6701308830001,6.337867,6.3478,6.348,6.3353,-0.20333299999999999,2.0,2.93051887788,3.11,3.14,3.09,3.11,"1,000,850","132,747,000",0.004983,0.005116,0.0049700000000000005,0.005037,"163,088","161,887,000",0.000627,0.000726,0.0006219999999999999,0.000701,498,"132,606",1.000000,0.580000,0.040000,0.411043,0.042945,0.630000
2015-10-11,2.9099999999999966,11,10,2015,246.07,250.0,245.63,248.98,246.827172648,894.302120158,6.330433,6.3424,6.3428,6.3274,-0.276667,2.0,3.6139606551199996,3.11,3.15,3.08,3.15,"1,222,700","132,636,000",0.005038,0.005183,0.005011,0.005182,"134,555","163,660,000",0.000701,0.000739,0.0006349999999999999,0.000722,456,"148,217",1.000000,0.510000,0.070000,0.169381,0.022801,2.070000
2015-10-12,-2.509999999999991,12,10,2015,248.98,249.14,245.89,246.47,247.58576873799998,1081.50888739,6.323,6.337,6.3376,6.3195,-0.35,2.0,4.3690046276,3.15,3.17,3.13,3.14,"1,252,010","134,401,000",0.005181,0.005265,0.005174,0.00526,"123,326","168,331,000",0.000721,0.000721,0.0006389999999999999,0.000674,91,"152,568",1.000000,0.560000,0.070000,0.422222,0.050000,0.800000
